RESOURCE_ID,GENERATION_UNIT_ID,NODE_ID,AGGE_TYPE,RESOURCE_TYPE,COMMENTS,EFF_START_DT_GMT,EFF_END_DT_GMT,EFF_START_DT,EFF_END_DT
AIRPORT_7_UNIT1,AIRPORT_7_UNIT1,AIRPORT_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
STEAMBT_1_HILLS_UNIT,STEAMBT_1_HILLS_UNIT,STEAMBT_GNODELS,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SMILFORD_7_SOLAR2,SMILFORD_7_SOLAR2,SMILFORD_NODER2,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
COTTLE_2_FRNKNH,COTTLE_2_FRNKNH,COTTLE_7_N002,N,GEN,Comments,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-15T00:00:00,2030-12-31T23:59:59
OLINDA_7_BLKSND,OLINDA_7_BLKSND,OLINDA_6_N007,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LONGLAKE_1_3,LONGLAKE_1_3,LONGLAKE_1_3GNODE,N,GEN,Comments,2022-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-18T00:00:00,2030-12-31T23:59:59
MANZNA_2_WIND,MANZNA_2_WIND,TOT108_2_N006,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SNCLRA_6_PROCGN,SNCLRA_6_PROCGN,PROCGEN_7_B1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
VICTOR_1_EXSLRA,VICTOR_1_EXSLRA,VICTOR_7_N004,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SPOINT_2_MEADDYN,SPOINT_2_MEADDYN,MEADS_2_N101,N,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CSCGNR_1_UNIT 2,CSCGNR_1_UNIT 2,CSCGNRA2_7_N101,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CTNWDP_1_QF,CTNWDP_1_QF,COTWDPGE_1_N024,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MCCLURE_1_MGSUNIT2,MCCLURE_1_MGSUNIT2,MCCLURE_1_MGSUNIT2GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SRG_7_PAS,SRG_7_PAS,SRG_GNODEPAS,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
UKIAH_7_LAKEMN,UKIAH_7_LAKEMN,CITYUKH_1_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
COLRSLR_7_UNIT1,COLRSLR_7_UNIT1,COLRSLR_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SKO_1_SKO_WND,SKO_1_SKO_WND,SKO_1_SKO_WNDGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
YU_6_YUGT4,YU_6_YUGT4,YU_GNODEYUGT4,N,GEN,Comments,2022-03-29T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-29T00:00:00,2030-12-31T23:59:59
GVSP_7_SOLAR,GVSP_7_SOLAR,GVSP_GNODEVSP,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
KNTSTH_6_SOLAR,KNTSTH_6_SOLAR,S650AB_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
REEVES_1_REEVESPV,REEVES_1_REEVESPV,REEVES_1_REEVESPVGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SLATE_2_SLASR1,SLATE_2_SLASR1,SLATE_7_N001,N,GEN,Comments,2022-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-18T00:00:00,2030-12-31T23:59:59
MFSI_7_SOLAR,MFSI_7_SOLAR,MFSI_GNODEFSI,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CRNEVL_6_CRNVA,CRNEVL_6_CRNVA,CRANEVLY_6_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MTN VIEW_7_UNIT,MTN VIEW_7_UNIT,MTN VIEW_GNODEIT,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MILLCSLR_1_SOLAR1,MILLCSLR_1_SOLAR1,MILLCSLR_1_SOLAR1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
STEAMBT_1_GAL2_UNIT,STEAMBT_1_GAL2_UNIT,STEAMBT_GNODEL2,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
AF_2_UNIT6,AF_2_UNIT6,AF_2_UNIT6GNODE,N,GEN,Comments,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-01T00:00:00,2030-12-31T23:59:59
ELNIDP_6_BIOMAS,ELNIDP_6_BIOMAS,ELNIDBIO_6_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PADUA_7_SDIMAS,PADUA_7_SDIMAS,PADUA_6_N008,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MIDWYS_2_MIDSL1,MIDWYS_2_MIDSL1,MIDWYGN_7_N002,N,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BRDSLD_2_SHILO1,BRDSLD_2_SHILO1,SHILOH_7_B1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SUTTER_2_PSEUDOBANC,SUTTER_2_PSEUDOBANC,SUTTER_2_PSEUDOBANCGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SBERDO_2_RTS016,SBERDO_2_RTS016,SANBRDNO_6_GN005,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CHEVMN_2_UNITS,CHEVMN_2_UNITS,CHEVMAIN_6_N004,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PAROWANC_1_SOLAR2,PAROWANC_1_SOLAR2,PAROWANC_NODE2,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SIGURSOL_2_UNIT1,SIGURSOL_2_UNIT1,SIGURSOL_2_UNIT1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
NUCOR_NCL,NUCOR_NCL,NUCOR_LNODED1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DELAMO_2_SOLRD,DELAMO_2_SOLRD,DELAMO_2_N050,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LNL_6_UNIT,LNL_6_UNIT,LNL_GNODET,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CUTLER_7_UNIT 1,CUTLER_7_UNIT 1,CUTLER_NODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
VESTAL_6_QF,VESTAL_6_QF,VESTAL_6_N006,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DAVIS_1_SOLAR2,DAVIS_1_SOLAR2,DAVIS_1_N030,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
KINGRV_7_UNIT 1,KINGRV_7_UNIT 1,KINGSRIV_7_B1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ELDORO_7_UNIT 1,ELDORO_7_UNIT 1,ELDORU1_7_B2,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MAYFIELD_7_G44,MAYFIELD_7_G44,MAYFIELD_7_G44GNODE,N,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
SBERDO_2_RTS013,SBERDO_2_RTS013,SANBRDNO_6_GN004,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SBERDO_2_RTS048,SBERDO_2_RTS048,SANBRDNO_2_N211,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ONEIDA_7_UNIT 3,ONEIDA_7_UNIT 3,ONEIDA_NODE3,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
USBRGATE_7_UNIT,USBRGATE_7_UNIT,USBRGATE_NODET,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
AY_7_AVRA_VALLEY,AY_7_AVRA_VALLEY,AY_7_AVRA_VALLEYGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
ARHP_1_TOT_GEN,ARHP_1_TOT_GEN,ARHP_GNODERHP,N,GEN,Comments,2022-07-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-26T00:00:00,2030-12-31T23:59:59
LNW_2_LINDEN_C_Z1,LNW_2_LINDEN_C_Z1,LINDEN_C_2_Z1GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
ALMOND1_6_UNIT1,ALMOND1_6_UNIT1,ALMOND1_6_UNIT1GNODE,N,GEN,Comments,2022-07-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-25T00:00:00,2030-12-31T23:59:59
WN_3_REDHORSE_WIND,WN_3_REDHORSE_WIND,WN_3_REDHORSE_WINDGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
STX_1_BESTLANE_G01,STX_1_BESTLANE_G01,STX_1_BESTLANE_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
FRD_2_FREDCOGN_BPASHARE,FRD_2_FREDCOGN_BPASHARE,FRD_2_FREDCOGN_BPASHAREGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
UATP_7_UOFA_TECH_PK,UATP_7_UOFA_TECH_PK,UATP_7_UOFA_TECH_PKGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
LUNA_3_SC,LUNA_3_SC,LUNA_3_SCGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
SENTNL_2_CTG2,SENTNL_2_CTG2,TOT032G2_7_N001,N,GEN,Comments,2022-06-10T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-10T00:00:00,2030-12-31T23:59:59
JOANEC_2_STABT1,JOANEC_2_STABT1,JOANEC_7_N001,N,GEN,Comments,2022-05-02T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-02T00:00:00,2030-12-31T23:59:59
MSPR_1_MACHO_SPRINGS,MSPR_1_MACHO_SPRINGS,MSPR_1_MACHO_SPRINGSGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
RGS_1_ROCKGRDN_G02,RGS_1_ROCKGRDN_G02,RGS_1_ROCKGRDN_G02GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
BGF_2_LION_MTN_G01,BGF_2_LION_MTN_G01,LION_MTN_2_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
DRACKR_2_DSUBT4,DRACKR_2_DSUBT4,DRACKRS4_7_N004,N,GEN,Comments,2022-09-12T07:00:00-00:00,2022-10-07T06:59:59-00:00,2022-09-12T00:00:00,2022-10-06T23:59:59
IR_7_RICE_8,IR_7_RICE_8,IR_7_RICE_8GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
SPV_3_PUNIT3,SPV_3_PUNIT3,SPV_3_UNIT_3GNODE,N,GEN,Comments,2022-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-13T00:00:00,2030-12-31T23:59:59
JAWBNE_2_SRWND,JAWBNE_2_SRWND,SKYRIVER_2_N003,N,GEN,Comments,2022-05-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-12T00:00:00,2030-12-31T23:59:59
LUNA_3_PNM,LUNA_3_PNM,LUNA_3_PNMGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
CAS_2_CASCDSTL_NCL,CAS_2_CASCDSTL_NCL,CSCDL_BP_LNODEURN,N,GEN,Comments,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-06T00:00:00,2030-12-31T23:59:59
CLARK_7_UNIT 4,CLARK_7_UNIT 4,CLARK_GNODE 4,N,GEN,Comments,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-06T00:00:00,2030-12-31T23:59:59
MAGNLA_6_CERRITOS,MAGNLA_6_CERRITOS,MARKETPL_5_N501,N,TG,Comments,2022-06-06T07:00:00-00:00,2022-10-02T06:59:59-00:00,2022-06-06T00:00:00,2022-10-01T23:59:59
DIABLO_2_GEN32,DIABLO_2_GEN32,DIABLO_2_GEN32GNODE,N,GEN,Comments,2022-08-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-25T00:00:00,2030-12-31T23:59:59
HAYPRS_6_HAYHD1,HAYPRS_6_HAYHD1,HAYPRESS_6_N002,N,GEN,Comments,2022-08-29T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-29T00:00:00,2030-12-31T23:59:59
DONPEDRO_6_UNIT1,DONPEDRO_6_UNIT1,DONPEDRO_6_UNIT1GNODE,N,GEN,Comments,2022-07-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-25T00:00:00,2030-12-31T23:59:59
EKOLAFLT_2_WIND,EKOLAFLT_2_WIND,EKOLAFLT_2_WINDGNODE,N,GEN,Comments,2022-07-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-13T00:00:00,2030-12-31T23:59:59
REDLAKE_2_UNIT1,REDLAKE_2_UNIT1,REDLAKE_2_UNIT1GNODE,N,GEN,Comments,2022-07-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-13T00:00:00,2030-12-31T23:59:59
LIGHTNCR_2_CS3,LIGHTNCR_2_CS3,LIGHTNCR_2_CS3GNODE,N,GEN,Comments,2022-07-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-13T00:00:00,2030-12-31T23:59:59
JOHANN_2_OCEBT3,JOHANN_2_OCEBT3,JOHANNA_6_N07,N,GEN,Comments,2022-06-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-03T00:00:00,2030-12-31T23:59:59
SNCLRA_2_SILBT1,SNCLRA_2_SILBT1,S.CLARA_6_N031,N,GEN,Comments,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-05T00:00:00,2030-12-31T23:59:59
SUNCAT_2_A1BBT1,SUNCAT_2_A1BBT1,SUNCAT_7_CN2,N,GEN,Comments,2022-08-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-12T00:00:00,2030-12-31T23:59:59
TOME_1_VEFGT,TOME_1_VEFGT,TOME_1_VEFGTGNODE,N,GEN,Comments,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-01T00:00:00,2030-12-31T23:59:59
HENRTA_6_UNITA2,HENRTA_6_UNITA2,GWFGT2_7_B1,N,GEN,Comments,2022-07-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-05T00:00:00,2030-12-31T23:59:59
EDWARD_2_E21SB1,EDWARD_2_E21SB1,EDWARD_7_CN1,N,GEN,Comments,2022-09-14T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-14T00:00:00,2030-12-31T23:59:59
HARGS_1_UNIT_12,HARGS_1_UNIT_12,HAR_GS_GNODE12,N,GEN,Comments,2022-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-25T00:00:00,2030-12-31T23:59:59
HAYGS_2_UNIT_12,HAYGS_2_UNIT_12,HAY_GS_GNODE12,N,GEN,Comments,2022-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-25T00:00:00,2030-12-31T23:59:59
SPRGVL_2_LINDPV,SPRGVL_2_LINDPV,SPRINGVL_6_N009,N,GEN,Comments,2022-05-24T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-24T00:00:00,2030-12-31T23:59:59
VA_7_VALENCIA_4,VA_7_VALENCIA_4,VA_7_VALENCIA_4GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
SP_3_SPRINGERVIL_1,SP_3_SPRINGERVIL_1,SP_3_SPRINGERVIL_1GNODE,N,GEN,Comments,2022-08-02T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-08-02T00:00:00,2022-10-04T23:59:59
VSTAES_6_VESBT1,VSTAES_6_VESBT1,Q1061COL_7_N001,N,GEN,Comments,2022-06-09T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-09T00:00:00,2030-12-31T23:59:59
OASIS_6_LPPSR1,OASIS_6_LPPSR1,OASISG2_7_N003,N,GEN,Comments,2022-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-28T00:00:00,2030-12-31T23:59:59
TEP_FC_3_FOURCORNERS_5,TEP_FC_3_FOURCORNERS_5,TEP_FC_3_FOURCORNERS_5GNODE,N,GEN,Comments,2022-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-28T00:00:00,2030-12-31T23:59:59
GB_7_GB,GB_7_GB,GB_GNODEGBS1,N,GEN,Comments,2022-07-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-11T00:00:00,2030-12-31T23:59:59
CTL_7_HYD,CTL_7_HYD,CTL_GNODEHYD,N,GEN,Comments,2022-07-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-11T00:00:00,2030-12-31T23:59:59
GB_7_GB2,GB_7_GB2,GB_GNODEGBS2,N,GEN,Comments,2022-07-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-11T00:00:00,2030-12-31T23:59:59
JAVASR_1_JAVSR1,JAVASR_1_JAVSR1,Q965C2_7_N001,N,GEN,Comments,2022-07-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-11T00:00:00,2030-12-31T23:59:59
GP_6_DSS_BESS,GP_6_DSS_BESS,GP_6_DSS_BESSGNODE,N,GEN,Comments,2022-07-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-11T00:00:00,2030-12-31T23:59:59
WP_2_WPCC1,WP_2_WPCC1,WP_GNODEWPCC1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LEMOLO1_7_UNIT,LEMOLO1_7_UNIT,LEMOLO1_NODET,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LONGLAKE_1_2,LONGLAKE_1_2,LONGLAKE_1_2GNODE,N,GEN,Comments,2022-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-18T00:00:00,2030-12-31T23:59:59
WYNOOCHE_7_G71,WYNOOCHE_7_G71,WYNOOCHE_7_G71GNODE,N,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
CM5_2_PV_UNIT1,CM5_2_PV_UNIT1,CM5_2_PV_UNIT1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DONPEDRO_6_MIDUNIT4,DONPEDRO_6_MIDUNIT4,DONPEDRO_6_MIDUNIT4GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GATES_2_SOLAR,GATES_2_SOLAR,GATESBK4_7_N002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MISSIX_1_QF,MISSIX_1_QF,MISSON_1_N015,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
TEHAPI_2_PW1WD1,TEHAPI_2_PW1WD1,TEHAPI1_6_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
STEAMBT_1_2-3_UNITS,STEAMBT_1_2-3_UNITS,STEAMBT_GNODE23,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
7STDRD_1_SOLAR1,7STDRD_1_SOLAR1,0096WD_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BRDSLD_2_SHLO3A,BRDSLD_2_SHLO3A,SHILOH3_7_N002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ETIWND_2_CHMPNE,ETIWND_2_CHMPNE,ETIWANDA_6_N019,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GUERNS_6_VH2BM1,GUERNS_6_VH2BM1,GUERSEY_7_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
JCBOYLE_7_UNIT 1,JCBOYLE_7_UNIT 1,JCBOYLE_NODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
VEAVST_1_SOLAR,VEAVST_1_SOLAR,VISTAGN_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PECTP_7_GEN,PECTP_7_GEN,PECTP_7_GENGNODE,N,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
SHANDN_2_SBBBM1,SHANDN_2_SBBBM1,SHANDIN_1_N008,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CLINESCO_3_CLINESPWF2,CLINESCO_3_CLINESPWF2,CLINESP_3_CLINESP2GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CHERRYLA_7_UNIT1,CHERRYLA_7_UNIT1,CHERRYLA_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RECTOR_7_TULARE,RECTOR_7_TULARE,RECTOR_6_N009,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
JAY_2_UNIT1,JAY_2_UNIT1,JAY_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CLEARWA2_7_UNIT,CLEARWA2_7_UNIT,CLEARWA2_NODET,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GOOSLK_1_SOLAR1,GOOSLK_1_SOLAR1,GOSLKPV_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MILLCRK_7_UNIT 2,MILLCRK_7_UNIT 2,MILLCRK_NODE2,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
